Price,Open,High,Low,Close,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,
2017-05-23,2029.5276504205196,2037.6295572086256,1960.6614427216198,1984.9671630859375,73616400
2017-05-24,1952.5594812208606,2009.2728271484373,1944.4575746597782,2009.2728271484375,50502800
2017-05-26,2021.425322607221,2025.476275157536,1960.6610343524949,1968.762939453125,57578000
2017-05-29,1993.0688703899923,2009.2726823443825,1968.7631524584071,2001.1707763671875,46570000
2017-05-30,1984.9671785596393,2021.4257593903264,1984.9671785596393,2013.3238525390625,40218400
2017-05-31,2025.4763648623511,2041.68017578125,2001.1706484840029,2041.68017578125,85243600
2017-06-01,2041.68017578125,2041.68017578125,2041.68017578125,2041.68017578125,0
2017-06-02,2082.189703078497,2082.189703078497,2025.4763648623511,2041.68017578125,59829200
2017-06-05,2041.6801497781066,2070.0368185250245,2037.6291970999753,2053.8330078125,47045600
2017-06-06,2037.6295446777344,2061.9352648925783,2005.2219177246095,2025.4766845703125,28721200
2017-06-07,2001.1709205873549,2025.4766402706023,2001.1709205873549,2009.2728271484375,49372000
2017-06-08,2001.170948454139,2009.2728551280425,1976.865228432429,1997.1199951171875,71202800
2017-06-09,1993.0689974357747,2017.3747169166986,1976.8651844484918,1980.9161376953125,32254000
2017-06-12,1989.0180441889538,1997.1199506825953,1980.9161376953125,1980.9161376953125,25720400
2017-06-13,1968.7633495097257,2013.323836844308,1968.7633495097257,1984.9671630859375,33952400
2017-06-14,1997.1200109863282,2033.5785913085938,1993.0690576171876,2025.4766845703125,47202400
2017-06-15,2025.4766845703125,2065.986218261719,2017.3747778320314,2025.4766845703125,93786800
2017-06-16,2017.3747059548787,2025.4766124044966,1997.1199398308336,2021.4256591796875,87512000
2017-06-19,2021.4256591796875,2029.5275656293056,2009.2727995052605,2021.4256591796875,30677600
2017-06-20,2017.3749707616018,2029.52783203125,1989.0182944657558,2029.52783203125,69688000
2017-06-21,2017.3749836598795,2057.884521484375,2013.3240298774301,2057.884521484375,194634400
2017-06-22,2057.8839345894608,2065.98583984375,2033.578218826593,2065.98583984375,140644400
2017-06-23,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-06-26,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-06-27,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-06-28,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-06-29,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-06-30,2065.98583984375,2065.98583984375,2065.98583984375,2065.98583984375,0
2017-07-03,2070.0372409396705,2187.514892578125,2053.833426920573,2187.514892578125,116340400
2017-07-04,2159.158218044705,2187.514892578125,2138.9034505208333,2187.514892578125,65585600
2017-07-05,2183.4636770967695,2183.4636770967695,2142.954146909445,2159.157958984375,156807200
2017-07-06,2159.157958984375,2179.412724078037,2155.1070059656427,2159.157958984375,68512000
2017-07-07,2122.699408534788,2167.2598923017395,2122.699408534788,2147.005126953125,94396000
2017-07-10,2106.4956501968036,2155.1070882782683,2106.4956501968036,2122.699462890625,44828000
2017-07-11,2106.495777637283,2114.5976844743495,2086.241010544617,2102.44482421875,49422400
2017-07-12,2082.190044785267,2147.0052990976487,2082.190044785267,2142.954345703125,33112400
2017-07-13,2155.1069791423743,2171.310791015625,2114.597449459247,2171.310791015625,102872000
2017-07-14,2179.4126436015335,2195.616455078125,2138.9031149100556,2195.616455078125,23547200
2017-07-17,2195.616527466045,2199.66748046875,2179.4127154552257,2199.66748046875,28083200
2017-07-18,2187.5149643310997,2191.56591796875,2175.362103418149,2191.56591796875,17110400
2017-07-19,2199.6674891716993,2199.6674891716993,2147.005099928178,2159.157958984375,47982400
2017-07-20,2159.158218044705,2187.514892578125,2155.107264539931,2187.514892578125,31556800
2017-07-21,2159.15839254445,2187.515069369612,2114.597900390625,2114.597900390625,62956800
2017-07-24,2110.5466202845455,2151.05615234375,2106.495667078625,2151.05615234375,68629600
2017-07-25,2122.699452832397,2163.208984375,2122.699452832397,2163.208984375,56757200
2017-07-26,2138.9032654494385,2179.4127969920414,2138.9032654494385,2163.208984375,114075600
2017-07-27,2163.2090564763434,2179.4128696334697,2155.1071498977803,2167.260009765625,74731600
2017-07-28,2179.4128696334697,2179.4128696334697,2142.9542900299357,2167.260009765625,87392800
2017-07-31,2171.311022636218,2211.820556640625,2155.107209034455,2211.820556640625,85417600
2017-08-01,2215.871273667065,2215.871273667065,2171.310791015625,2171.310791015625,29979200
2017-08-02,2151.05615234375,2187.5147311970336,2147.0051991378295,2151.05615234375,65299600
2017-08-03,2138.9031026785715,2155.1069140625,2122.699291294643,2126.750244140625,75375200
2017-08-04,2114.5972407908102,2159.1577190450225,2114.5972407908102,2118.648193359375,62769600
2017-08-07,2114.5975293154056,2142.954201164463,2114.5975293154056,2134.852294921875,71766800
2017-08-08,2134.852285374476,2175.36181640625,2130.801332271299,2175.36181640625,58065600
2017-08-09,2179.412696952251,2187.514602888876,2147.005073205749,2171.310791015625,49458800
2017-08-10,2187.514630115502,2187.514630115502,2151.0560529469103,2159.157958984375,41486400
2017-08-11,2147.005471894235,2155.1073793353457,2130.8016570120144,2138.903564453125,111049200
2017-08-14,2138.9032208136796,2155.107033092571,2138.9032208136796,2147.005126953125,77951600
2017-08-15,2159.158131075981,2159.158131075981,2151.056224392769,2155.107177734375,47208800
2017-08-16,2159.157958984375,2159.157958984375,2147.005099928178,2159.157958984375,40337200
2017-08-17,2159.157958984375,2159.157958984375,2159.157958984375,2159.157958984375,0
2017-08-18,2138.9032755844464,2138.9032755844464,2118.6485097171694,2122.699462890625,143414400
2017-08-21,2114.597842129794,2147.005471894235,2114.597842129794,2138.903564453125,56732800
2017-08-22,2155.107033092571,2155.107033092571,2147.005126953125,2147.005126953125,37080400
2017-08-23,2163.2090119615114,2167.259965167432,2138.9032927259886,2151.05615234375,46171200
2017-08-24,2155.1073793353457,2155.1073793353457,2138.903564453125,2138.903564453125,84711600
2017-08-25,2163.2089667709324,2163.2089667709324,2134.852294921875,2134.852294921875,45026400
2017-08-28,2147.0052990976487,2151.056252492173,2138.9033923086013,2142.954345703125,15407600
2017-08-29,2134.8523224109913,2142.954228757902,2122.699462890625,2122.699462890625,83386400
2017-08-30,2122.699462890625,2134.8523224109913,2118.6485097171694,2122.699462890625,48228400
2017-08-31,2118.6485097171694,2134.8523224109913,2118.6485097171694,2122.699462890625,69100800
2017-09-01,2122.699462890625,2122.699462890625,2122.699462890625,2122.699462890625,0
2017-09-04,2114.597900390625,2126.7507618871227,2102.4450388941273,2114.597900390625,69268400
2017-09-05,2106.4953356536807,2118.648193359375,2086.2405728108565,2118.648193359375,53423200
2017-09-06,2090.29213546694,2110.5469042214645,2074.08832046332,2098.39404296875,126368400
2017-09-07,2114.5978286948175,2114.5978286948175,2090.2921065259115,2110.546875,45544400
2017-09-08,2118.6485266963864,2159.158058755591,2106.495667078625,2151.05615234375,92788000
2017-09-11,2151.0564256147904,2155.1073793353457,2138.903564453125,2138.903564453125,51046400
2017-09-12,2155.1073793353457,2159.1583330559006,2134.8526107325697,2138.903564453125,51482000
2017-09-13,2171.310799370247,2171.310799370247,2122.6993635634503,2130.80126953125,22269800
2017-09-14,2147.005181931357,2155.1070882782683,2122.699462890625,2122.699462890625,32387000
2017-09-15,2122.699408534788,2163.2089392320167,2114.597502395342,2147.005126953125,96577000
2017-09-18,2122.6993635634503,2147.005081466849,2106.4955516278515,2130.80126953125,31203000
2017-09-19,2138.903564453125,2147.005471894235,2114.597842129794,2138.903564453125,65627600
2017-09-20,2130.8016570120144,2147.005471894235,2122.6997495709043,2138.903564453125,152308200
2017-09-21,2138.903564453125,2138.903564453125,2138.903564453125,2138.903564453125,0
2017-09-22,2138.903564453125,2155.1073793353457,2122.6997495709043,2138.903564453125,88331600
2017-09-25,2138.903175499049,2155.106987434648,2122.6993635634503,2130.80126953125,55045800
2017-09-26,2138.9032755844464,2138.9032755844464,2122.699462890625,2122.699462890625,94085400
2017-09-27,2130.8016570120144,2138.903564453125,2114.597842129794,2138.903564453125,121814200
2017-09-28,2138.903175499049,2147.005081466849,2130.80126953125,2130.80126953125,56049600
2017-09-29,2130.801402946387,2195.6166547470375,2130.801402946387,2179.412841796875,175719200
2017-10-02,2179.412696952251,2187.514602888876,2147.005073205749,2171.310791015625,41590800
2017-10-03,2171.310791015625,2187.514602888876,2155.1069791423743,2171.310791015625,59653400
2017-10-04,2179.412897784011,2179.412897784011,2155.107177734375,2155.107177734375,43641800
2017-10-05,2163.209286776456,2171.311194217566,2130.8016570120144,2138.903564453125,77918000
2017-10-06,2138.903564453125,2147.005471894235,2130.8016570120144,2138.903564453125,22471200
2017-10-09,2155.1073793353457,2155.1073793353457,2130.8016570120144,2138.903564453125,21028600
2017-10-10,2155.1069791423743,2179.412696952251,2138.903167269123,2171.310791015625,53161200
2017-10-11,2179.412841796875,2195.6166547470375,2163.209028846712,2179.412841796875,117588400
2017-10-12,2187.514836237981,2228.0243702423877,2163.2091158353364,2211.820556640625,167578400
2017-10-13,2219.922172293012,2268.533606722786,2195.616455078125,2195.616455078125,98661000
2017-10-16,2228.0244572498304,2309.043528422552,2228.0244572498304,2244.228271484375,177292000
2017-10-17,2292.839309420874,2292.839309420874,2252.3297809858764,2276.635498046875,112955000
2017-10-18,2300.9415063217757,2300.9415063217757,2276.6357861845736,2292.839599609375,152454400
2017-10-19,2292.8395103536627,2292.8395103536627,2244.2280719716064,2260.431884765625,78878400
2017-10-20,2260.431874449824,2309.043312610035,2252.329968089789,2300.94140625,55557200
2017-10-23,2292.839611904227,2300.9415186600722,2236.1262646133096,2252.330078125,65908600
2017-10-24,2236.126277043269,2268.533904246795,2211.820556640625,2211.820556640625,44982200
2017-10-25,2252.33012172154,2284.7377493722097,2252.33012172154,2268.533935546875,166683400
2017-10-26,2284.7374037338745,2300.9412151078736,2260.431686672876,2276.635498046875,91155200
2017-10-27,2268.533891636691,2309.043425415917,2252.330078125,2252.330078125,63364400
2017-10-30,2300.9415063217757,2309.043413034176,2260.4319727597726,2292.839599609375,107043000
2017-10-31,2309.0432674326794,2317.1451736341974,2268.5337364250886,2284.737548828125,78930400
2017-11-01,2300.94140625,2300.94140625,2276.6356871698945,2300.94140625,43310400
2017-11-02,2317.14501281948,2406.2659748509986,2309.043107180251,2357.654541015625,68625800
2017-11-03,2381.9608533135774,2390.0627609779094,2309.0436843345906,2349.55322265625,78730200
2017-11-06,2317.145208761354,2381.960459356077,2317.145208761354,2341.450927734375,59551800
2017-11-07,2341.450836931195,2357.6546489514803,2292.83940087034,2309.043212890625,56480400
2017-11-08,2317.1454074341245,2333.3492214721255,2300.9415933961236,2325.247314453125,80597600
2017-11-09,2325.2472264589774,2333.349133171378,2292.839599609375,2292.839599609375,170971800
2017-11-10,2300.9413612311614,2309.0432674326794,2276.6356426266066,2284.737548828125,84111200
2017-11-13,2300.9413612311614,2300.9413612311614,2252.329924022052,2284.737548828125,33709000
2017-11-14,2268.533891636691,2300.9415186600722,2252.330078125,2252.330078125,59334000
2017-11-15,2284.7376039566534,2284.7376039566534,2244.2280719716064,2260.431884765625,81461200
2017-11-16,2244.228061729754,2309.043312610035,2244.228061729754,2300.94140625,79021400
2017-11-17,2325.247202798368,2398.164362468003,2309.0433895384494,2373.858642578125,96578200
2017-11-20,2390.0627860637624,2422.470417061237,2365.7570628156564,2406.2666015625,53410000
2017-11-21,2414.368365313556,2414.368365313556,2373.8588289827912,2398.16455078125,191716800
2017-11-22,2430.572033898305,2462.979661016949,2390.0625,2390.0625,72659600
2017-11-23,2438.673883834941,2438.673883834941,2390.0624442900585,2414.3681640625,55739600
2017-11-24,2430.5719772441275,2430.5719772441275,2390.0624442900585,2414.3681640625,36058400
2017-11-27,2414.3685093118684,2422.470417061237,2390.0627860637624,2406.2666015625,122810200
2017-11-28,2398.164693813131,2414.3685093118684,2398.164693813131,2406.2666015625,68486600
2017-11-29,2422.4702725797088,2422.4702725797088,2398.16455078125,2398.16455078125,139273800
2017-11-30,2398.16455078125,2462.979808910473,2390.062643515097,2398.16455078125,167540000
2017-12-01,2398.16455078125,2398.16455078125,2398.16455078125,2398.16455078125,0
2017-12-04,2430.5719772441275,2430.5719772441275,2398.1643508808725,2414.3681640625,73258000
2017-12-05,2422.47021484375,2438.6740289898617,2406.266400697638,2422.47021484375,65673400
2017-12-06,2430.572121916806,2438.6740289898617,2414.3683077706937,2422.47021484375,47704000
2017-12-07,2414.368321840455,2422.470228960725,2381.960693359375,2381.960693359375,50580000
2017-12-08,2430.572121916806,2438.6740289898617,2390.062586551526,2422.47021484375,33166400
2017-12-11,2438.6740289898617,2446.775936062918,2414.3683077706937,2422.47021484375,17030400
2017-12-12,2446.775790425755,2446.775790425755,2398.1643508808725,2414.3681640625,51088800
2017-12-13,2398.1644936245816,2430.572121916806,2398.1644936245816,2422.47021484375,54077800
2017-12-14,2430.572121916806,2446.775936062918,2406.266400697638,2422.47021484375,122524400
2017-12-15,2398.164693813131,2422.470417061237,2365.7570628156564,2406.2666015625,94872200
2017-12-18,2373.8586743164065,2430.572021484375,2365.756767578125,2430.572021484375,33166000
2017-12-19,2390.062586551526,2438.6740289898617,2381.9606794784695,2422.47021484375,70926400
2017-12-20,2438.673883834941,2438.673883834941,2390.0624442900585,2414.3681640625,79075800
2017-12-21,2446.7758228739754,2495.387263063524,2430.572009477459,2471.08154296875,88489000
2017-12-22,2471.0813441571663,2495.3870622964173,2446.7756260179153,2487.28515625,158513400
2017-12-25,2487.28515625,2487.28515625,2487.28515625,2487.28515625,0
2017-12-26,2487.28515625,2487.28515625,2487.28515625,2487.28515625,0
2017-12-27,2487.285087585449,2608.813674926758,2487.285087585449,2592.60986328125,53968200
2017-12-28,2584.5084013549035,2625.017937426297,2543.99886528351,2576.406494140625,251049600
2017-12-29,2608.813674926758,2616.9155807495117,2527.7946166992188,2592.60986328125,78314600
2018-01-01,2592.60986328125,2592.60986328125,2592.60986328125,2592.60986328125,0
2018-01-02,2584.5083139990543,2608.814034820362,2535.896872356439,2543.998779296875,59351600
2018-01-03,2543.9986461292615,2543.9986461292615,2479.1833939985795,2495.38720703125,84278000
2018-01-04,2511.5912508736023,2535.89697265625,2503.4893436127195,2535.89697265625,90123000
2018-01-05,2503.4893436127195,2543.9988799171324,2503.4893436127195,2535.89697265625,75378600
2018-01-08,2552.100629836603,2576.406350120761,2535.8968163138306,2568.304443359375,73784000
2018-01-09,2584.5081114950062,2592.610017800633,2519.6928610499904,2560.202392578125,67352000
2018-01-10,2568.304298883752,2568.304298883752,2527.7947673556173,2560.202392578125,68746400
2018-01-11,2568.304333004789,2616.915771484375,2568.304333004789,2616.915771484375,89346200
2018-01-12,2616.9156720196756,2673.6290147569443,2592.6099537037035,2625.017578125,84306400
2018-01-15,2641.221237554783,2657.425048828125,2608.813615008098,2657.425048828125,38412200
2018-01-16,2641.221381375855,2689.832817842895,2641.221381375855,2665.527099609375,46720000
2018-01-17,2665.52710865162,2665.52710865162,2600.7118598090274,2625.017578125,56945400
2018-01-18,2641.221290564904,2649.323196364183,2608.8136673677886,2633.119384765625,53685800
2018-01-19,2649.3233971374325,2649.3233971374325,2608.8138650711107,2616.915771484375,50158600
2018-01-22,2641.221490724168,2641.221490724168,2608.8138650711107,2616.915771484375,91243800
2018-01-23,2649.323486328125,2649.323486328125,2616.91585958405,2649.323486328125,111192600
2018-01-24,2657.4253373579545,2673.629150390625,2641.2215243252845,2673.629150390625,84633200
2018-01-25,2673.62906052291,2681.730966766919,2616.9157168148486,2641.221435546875,65155800
2018-01-26,2657.425048828125,2673.628860101467,2633.1193319181116,2657.425048828125,69599800
2018-01-29,2665.5272997001625,2673.629206386181,2560.202512781919,2649.323486328125,101413600
2018-01-30,2616.9156266680416,2625.017532632958,2584.5080028083757,2608.813720703125,102154200
2018-01-31,2584.5080918388135,2649.3233417908837,2576.4061855948044,2641.221435546875,79788400
2018-02-01,2657.425048828125,2673.628860101467,2633.1193319181116,2657.425048828125,72274400
2018-02-02,2657.425102163462,2665.5270079627408,2633.119384765625,2633.119384765625,60042800
2018-02-05,2608.8136673677886,2641.221290564904,2584.5079499699523,2633.119384765625,63620600
2018-02-06,2592.6100077881624,2625.017632885514,2568.3042889651483,2600.7119140625,92415600
2018-02-07,2625.0174789663465,2641.221290564904,2616.9155731670676,2633.119384765625,57427400
2018-02-08,2657.425393014144,2673.629206386181,2608.8139528980314,2649.323486328125,79067200
2018-02-09,2616.915663142335,2665.527099609375,2608.813757064495,2665.527099609375,211953600
2018-02-12,2665.526954464796,2673.628860101467,2616.9155206447695,2657.425048828125,72517000
2018-02-13,2657.4252383874623,2689.832863245846,2657.4252383874623,2681.73095703125,75870600
2018-02-14,2689.8330078125,2697.9349144625376,2665.527287862387,2689.8330078125,26730800
2018-02-15,2714.1387277626127,2714.1387277626127,2641.221567912274,2689.8330078125,65557000
2018-02-16,2689.8330078125,2689.8330078125,2689.8330078125,2689.8330078125,0
2018-02-19,2706.036852991335,2746.54638671875,2681.7311327548855,2746.54638671875,49342200
2018-02-20,2762.7503311410132,2932.890380859375,2730.3427026232303,2932.890380859375,79298400
2018-02-21,2884.278966730291,2892.3808739402075,2835.667523470792,2851.871337890625,83845600
2018-02-22,2876.1770302592845,2876.1770302592845,2778.954144729393,2795.157958984375,39301400
2018-02-23,2778.954202216968,2819.463738692434,2754.6484803316885,2770.852294921875,62711800
2018-02-26,2787.0558876129517,2787.0558876129517,2689.8330078125,2689.8330078125,66541400
2018-02-27,2730.3427734375,2762.7504027958084,2697.935144079191,2730.3427734375,92994400
2018-02-28,2746.5463543627634,2746.5463543627634,2689.8330078125,2689.8330078125,81356600
2018-03-01,2722.240578358209,2738.444391324627,2697.934858908582,2714.138671875,50682200
2018-03-02,2697.9349462458517,2746.54638671875,2665.5273192639197,2746.54638671875,49761400
2018-03-05,2714.138536076415,2730.3423482320954,2657.425193531535,2665.527099609375,44376600
2018-03-06,2681.730874387374,2689.8327803522907,2592.6099087732923,2608.813720703125,77337000
2018-03-07,2600.712070404919,2633.1196974504633,2495.3872825069006,2568.304443359375,116997600
2018-03-08,2592.6099537037035,2649.323296440972,2592.6099537037035,2625.017578125,86635600
2018-03-09,2608.8137659143517,2649.323296440972,2592.6099537037035,2625.017578125,46391000
2018-03-12,2657.4255231794295,2697.93505859375,2641.221709013701,2697.93505859375,78310600
2018-03-13,2665.5272997001625,2681.7311130722,2608.8139528980314,2649.323486328125,79622600
2018-03-14,2665.526954464796,2665.526954464796,2584.5078980980848,2657.425048828125,41997000
2018-03-15,2649.3232040405273,2649.3232040405273,2592.60986328125,2592.60986328125,66507000
2018-03-16,2560.202536597989,2576.406350120761,2495.3872825069006,2568.304443359375,155572000
2018-03-19,2600.7119586578465,2633.1195843109035,2568.304333004789,2616.915771484375,95158400
2018-03-20,2576.406141493055,2641.221390335648,2543.998517071759,2625.017578125,77864800
2018-03-21,2657.425048828125,2665.526954464796,2625.0174262814403,2657.425048828125,113297400
2018-03-22,2673.628921508789,2673.628921508789,2576.406051635742,2592.60986328125,183372000
2018-03-23,2660.1546486801244,2745.416015625,2626.050101902174,2745.416015625,90662600
2018-03-26,2677.206671463816,2753.94189453125,2677.206671463816,2753.94189453125,42673400
2018-03-27,2770.994453430176,2779.520590209961,2711.31149597168,2728.36376953125,55450200
2018-03-28,2711.3116079477163,2719.8377450796274,2634.5763737605166,2660.15478515625,76203200
2018-03-29,2677.3121373676713,2686.0615234375,2633.565207018526,2686.0615234375,78477600
2018-03-30,2686.0615234375,2686.0615234375,2686.0615234375,2686.0615234375,0
2018-04-02,2651.0639999438395,2738.557861328125,2651.0639999438395,2738.557861328125,31435200
2018-04-03,2703.5604341947114,2729.80859375,2686.0616611578525,2729.80859375,47967200
2018-04-04,2738.55820585552,2738.55820585552,2642.3149462248152,2659.813720703125,38287200
2018-04-05,2712.309801687602,2712.309801687602,2633.565323574091,2677.312255859375,54709000
2018-04-06,2642.314697265625,2668.5628565099855,2624.8159244360513,2642.314697265625,45831200
2018-04-09,2677.312369469369,2677.312369469369,2624.8160484993814,2651.064208984375,32505800
2018-04-10,2642.3148546006946,2756.056884765625,2642.3148546006946,2756.056884765625,87487000
2018-04-11,2782.305184879658,2826.0521217488354,2773.5557975058227,2817.302734375,58578400
2018-04-12,2799.8035922897197,2808.552978515625,2747.3072749342873,2808.552978515625,56053600
2018-04-13,2834.801137193341,2834.801137193341,2773.5554336120035,2808.552978515625,33896200
2018-04-16,2808.552978515625,2808.552978515625,2808.552978515625,2808.552978515625,0
2018-04-17,2808.552978515625,2808.552978515625,2808.552978515625,2808.552978515625,0
2018-04-18,2782.305184879658,2817.302734375,2764.8064101319874,2817.302734375,28595200
2018-04-19,2817.302734375,2817.302734375,2817.302734375,2817.302734375,0
2018-04-20,2817.302734375,2817.302734375,2817.302734375,2817.302734375,0
2018-04-23,2756.0567779541016,2799.8037109375,2747.3073913574217,2799.8037109375,62793000
2018-04-24,2799.803802588997,2799.803802588997,2703.560546875,2703.560546875,49193400
2018-04-25,2703.560546875,2703.560546875,2703.560546875,2703.560546875,0
2018-04-26,2703.560546875,2703.560546875,2703.560546875,2703.560546875,0
2018-04-27,2703.560546875,2703.560546875,2703.560546875,2703.560546875,0
2018-04-30,2449.8282620614036,2502.3245819627195,2406.0813288103072,2493.5751953125,94666400
2018-05-01,2493.5751953125,2493.5751953125,2493.5751953125,2493.5751953125,0
2018-05-02,2493.5750834147134,2528.5726284450952,2441.0787658691406,2519.8232421875,53590000
2018-05-03,2502.3246749543796,2511.0740619297444,2397.33203125,2397.33203125,104380400
2018-05-04,2397.331880159198,2414.8306530070754,2309.8380159198114,2318.58740234375,54995600
2018-05-07,2309.8379193474266,2406.0811659869028,2309.8379193474266,2379.8330078125,66820800
2018-05-08,2379.8330078125,2388.5823938706344,2336.086077521829,2379.8330078125,106457400
2018-05-09,2353.5850145293443,2511.073974609375,2353.5850145293443,2511.073974609375,111977600
2018-05-10,2511.073974609375,2511.073974609375,2511.073974609375,2511.073974609375,0
2018-05-11,2537.322014702691,2616.0664910210503,2502.324469672309,2519.8232421875,103564000
2018-05-14,2554.820787217882,2554.820787217882,2432.329379611545,2519.8232421875,73256600
2018-05-15,2449.82835310219,2519.823448905109,2379.83325729927,2397.33203125,117942000
2018-05-16,2344.83570939781,2406.081418225365,2309.83816149635,2397.33203125,171743000
2018-05-17,2432.3295625145756,2449.8283363456158,2344.835693359375,2344.835693359375,108035800
2018-05-18,2371.0836217543656,2414.8305520450367,2327.336691463695,2379.8330078125,73179600
2018-05-21,2353.584954536809,2371.083727432994,2309.8380222963483,2336.086181640625,93035200
2018-05-22,2362.3343211206898,2371.083707495211,2283.58984375,2283.58984375,95244600
2018-05-23,2309.8382726014756,2406.0815339598707,2309.8382726014756,2371.083984375,98477800
2018-05-24,2449.828125,2476.076283482143,2397.3318080357144,2449.828125,105512200
2018-05-25,2467.3268973214285,2476.076283482143,2432.3293526785715,2449.828125,87283000
2018-05-28,2502.3246110301907,2598.5678653005825,2484.825837526483,2581.069091796875,129253400
2018-05-29,2581.069091796875,2581.069091796875,2581.069091796875,2581.069091796875,0
2018-05-30,2528.572878502155,2668.5630724676726,2502.3247171336207,2537.322265625,170628800
2018-05-31,2589.818567154255,2589.818567154255,2458.577761386303,2467.3271484375,211020800
2018-06-01,2467.3271484375,2467.3271484375,2467.3271484375,2467.3271484375,0
2018-06-04,2484.825837526483,2598.5678653005825,2484.825837526483,2581.069091796875,80221000
2018-06-05,2607.3173728475763,2607.3173728475763,2546.07166274713,2572.31982421875,73520200
2018-06-06,2554.8206824605377,2581.0688401570496,2554.8206824605377,2563.570068359375,72158600
2018-06-07,2581.069091796875,2589.8184785487288,2563.5703182931675,2581.069091796875,49787600
2018-06-08,2589.818556092626,2589.818556092626,2432.32958984375,2432.32958984375,134418800
2018-06-11,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-12,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-13,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-14,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-15,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-18,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-19,2432.32958984375,2432.32958984375,2432.32958984375,2432.32958984375,0
2018-06-20,2397.3320148524954,2397.3320148524954,2274.8405980352145,2344.835693359375,170142400
2018-06-21,2344.835693359375,2371.083854105935,2301.0887587817747,2344.835693359375,109648600
2018-06-22,2344.835693359375,2353.585080274895,2309.8381456972947,2344.835693359375,90954000
2018-06-25,2362.334467190415,2371.083854105935,2301.0887587817747,2344.835693359375,59331600
2018-06-26,2301.0886294958727,2362.3343344634436,2301.0886294958727,2318.58740234375,55935600
2018-06-27,2327.336662523674,2344.8354344223485,2309.837890625,2309.837890625,51148600
2018-06-28,2353.5848050631007,2353.5848050631007,2248.592174353966,2274.84033203125,109565000
2018-06-29,2362.33448334854,2397.33203125,2309.83816149635,2397.33203125,82868000
2018-07-02,2441.0787984913795,2441.0787984913795,2283.58984375,2283.58984375,55579800
2018-07-03,2266.091044188488,2301.08858927248,2213.5947265625,2213.5947265625,74286400
2018-07-04,2239.842803030303,2318.587276574337,2196.0958732836175,2309.837890625,54066400
2018-07-05,2274.840457375479,2309.8380028735633,2222.3441391283527,2283.58984375,49814600
2018-07-06,2239.843005952381,2266.0911661783857,2204.845458984375,2204.845458984375,51696400
2018-07-09,2222.344367476289,2283.59007839099,2204.8455929292318,2248.592529296875,111683800
2018-07-10,2274.840570494186,2301.088730922965,2231.093636446221,2257.341796875,87662000
2018-07-11,2204.8454647514764,2231.093625046137,2187.3466912217027,2222.34423828125,71600600
2018-07-12,2204.845476017442,2257.341796875,2204.845476017442,2257.341796875,69482600
2018-07-13,2248.59218897964,2327.336662523674,2248.59218897964,2309.837890625,71123600
2018-07-16,2292.3388671875,2318.587022155296,2231.0931722626433,2292.3388671875,57879600
2018-07-17,2257.34165791749,2266.091044188488,2204.845340291502,2213.5947265625,84860000
2018-07-18,2213.5946159362793,2248.5921592712402,2204.845230102539,2239.8427734375,46293000
2018-07-19,2248.5925245098038,2283.5900735294117,2231.09375,2231.09375,69942000
2018-07-20,2248.5923985759105,2257.3417853407973,2196.0960779865895,2222.34423828125,101994800
2018-07-23,2239.8427734375,2301.0884742736816,2231.0933876037598,2239.8427734375,80140200
2018-07-24,2274.840457375479,2283.58984375,2239.8429118773947,2283.58984375,38980400
2018-07-25,2292.3394704693533,2292.3394704693533,2257.3419213018824,2266.09130859375,62149400
2018-07-26,2274.8400972089694,2292.3388671875,2266.090712219704,2292.3388671875,57947800
2018-07-27,2301.089111328125,2301.089111328125,2274.8409465601235,2301.089111328125,35688800
2018-07-30,2301.088403411071,2353.584716796875,2292.3390178467703,2353.584716796875,54608200
2018-07-31,2353.5850747474155,2353.5850747474155,2301.0887533775845,2327.3369140625,66929400
2018-08-01,2344.8354910714284,2449.828125,2336.0861049107143,2449.828125,110824000
2018-08-02,2449.828374335106,2511.0740836934838,2423.580213181516,2467.3271484375,61392400
2018-08-03,2449.828152126736,2528.5726284450952,2449.828152126736,2519.8232421875,63550400
2018-08-06,2528.572641869114,2598.567732301477,2519.8232555650684,2554.82080078125,102478600
2018-08-07,2554.820787217882,2598.5677185058594,2519.8232421875,2519.8232421875,102967800
2018-08-08,2528.5725247640253,2563.570068359375,2484.825595269838,2563.570068359375,48967400
2018-08-09,2519.8233730670104,2572.3196933392396,2519.8233730670104,2546.071533203125,28914800
